inj,mode,url,expect,elapsed_s,balance_before,balance_after,store_sha_before,store_sha_after,store_ok,pid_before,pid_after,service_alive,verdict,cli_json
INJ-1a,refused,http://192.168.1.2:18081,typed error; store unchanged; service alive,0,{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:23.352136845Z"},{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:23.721412665Z"},608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,yes,27346,27346,yes,FAIL,"timeout: failed to execute process: No such file or directory (os error 2)"
INJ-1b,slow,http://192.168.1.2:18080,times out; store unchanged; service alive,0,{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:25.291948188Z"},{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:25.691351592Z"},608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,yes,27346,27346,yes,FAIL,"timeout: failed to execute process: No such file or directory (os error 2)"
INJ-2,http-500,http://192.168.1.2:18080,5xx retryable, not terminal spent; store unchanged,0,{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:27.231452611Z"},{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:27.62122821Z"},608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,yes,27346,27346,yes,FAIL,"timeout: failed to execute process: No such file or directory (os error 2)"
INJ-3a,malformed,http://192.168.1.2:18080,typed parse error before any state change,0,{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:29.151277908Z"},{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:29.521471845Z"},608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,yes,27346,27346,yes,FAIL,"timeout: failed to execute process: No such file or directory (os error 2)"
INJ-3b,truncated,http://192.168.1.2:18080,typed parse error before any state change,0,{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:31.051653968Z"},{  "success": true,  "message": "Total wallet balance: 0 sats",  "data": {    "balance_sats": 0  },  "timestamp": "2026-09-18T22:37:31.461281002Z"},608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,608856aa35876142da417fc3b25f3bd93488abb8139b04c7a8d94f7c8d497eed,yes,27346,27346,yes,FAIL,"timeout: failed to execute process: No such file or directory (os error 2)"
