cycle,ts_epoch,latency_ms,amount_sats,store_bytes,store_sha12,mmc_wc_delta,mmc_bytes_written,mmc_ms_writing_delta,loop_wc_delta,loop_bytes_written,cli_json
1,1789770622,873,na,262144,26427c45138e,10,28672,3,10,28672,"{  \"success\": false,  \"error\": \"Failed to fund wallet: failed to receive token: could not swap proofs: Duplicate outputs\",  \"timestamp\": \"2026-09-18T22:30:22.154117483Z\"}"
2,1789770636,870,na,262144,10c3b29f40b2,10,28672,4,10,28672,"{  \"success\": false,  \"error\": \"Failed to fund wallet: failed to receive token: could not swap proofs: Duplicate outputs\",  \"timestamp\": \"2026-09-18T22:30:36.393989571Z\"}"
3,1789770650,699,na,262144,ccdba93eedd0,10,28672,3,10,28672,"{  \"success\": false,  \"error\": \"Failed to fund wallet: failed to receive token: could not swap proofs: Duplicate outputs\",  \"timestamp\": \"2026-09-18T22:30:49.895635381Z\"}"
4,1789770665,754,na,262144,573bace995a0,10,28672,4,10,28672,"{  \"success\": false,  \"error\": \"Failed to fund wallet: failed to receive token: could not swap proofs: Duplicate outputs\",  \"timestamp\": \"2026-09-18T22:31:04.841998228Z\"}"
5,1789770679,800,na,262144,2d43b0567ef9,10,28672,3,10,28672,"{  \"success\": false,  \"error\": \"Failed to fund wallet: failed to receive token: could not swap proofs: Duplicate outputs\",  \"timestamp\": \"2026-09-18T22:31:18.471046466Z\"}"
6,1789770693,820,20,262144,6ad47f96cb99,18,53248,7,18,53248,"{  \"success\": true,  \"message\": \"Successfully funded wallet with 20 sats\",  \"data\": {    \"amount_received\": 20  },  \"timestamp\": \"2026-09-18T22:31:33.22215178Z\"}"
7,1789770711,780,20,262144,63a0f12c7284,16,57344,7,16,57344,"{  \"success\": true,  \"message\": \"Successfully funded wallet with 20 sats\",  \"data\": {    \"amount_received\": 20  },  \"timestamp\": \"2026-09-18T22:31:50.695404256Z\"}"
